,gene_symbol,DE,se_DE,z_DE,pval_DE,adj_pval_DE,mu1,mu2
ENSG00000121410,A1BG,-0.279106359605838,0.0475064410668527,-5.87512668467566,4.22520104989296e-09,1.7966072189272e-06,-1.08076039588733,-1.35986675549316
ENSG00000090097,PCBP4,-0.278972071470486,0.0622341976144801,-4.48261698814892,7.3733197236659e-06,0.000788551569369409,2.29819418370254,2.01922211223205
ENSG00000230454,U73166.1,-0.278937870342784,0.0713337628303992,-3.91032043277988,9.21737620266311e-05,0.00627588975544179,-1.87400207476427,-2.15293994510705
ENSG00000253661,ZFHX4-AS1,-0.278826805633541,0.0718830542011435,-3.87889480674161,0.000104932115644172,0.00698029251883818,-1.34283584614131,-1.62166265177485
ENSG00000146540,C7orf50,-0.278701616865817,0.0438600945772325,-6.35433232764821,2.09333838263472e-10,1.61421306188434e-07,1.598159501205,1.31945788433919
ENSG00000267372,AC005330.1,-0.278622494464877,0.0612872614219102,-4.54617302194008,5.46301325214547e-06,0.000619721912517181,-0.813886826040981,-1.09250932050586
ENSG00000176907,TCIM,-0.278436443265662,0.068642756181257,-4.05631211151294,4.98536312797069e-05,0.00376219693553981,-0.495872815208623,-0.774309258474286
ENSG00000254602,AP000662.1,-0.278125360655475,0.0674934076102735,-4.12077816935027,3.77594860468056e-05,0.00301087348153655,-2.91664893673063,-3.19477429738611
ENSG00000260317,AC009812.4,-0.277646021310089,0.0763116930888455,-3.63831557225235,0.000274427040468618,0.0156293112837099,-2.24911478589781,-2.52676080720789
ENSG00000273329,AC078846.1,-0.277611063134779,0.0557925583415924,-4.97577224251114,6.4988024900069e-07,0.000108679885341976,-0.69225281483516,-0.969863877969939
ENSG00000175130,MARCKSL1,-0.277092532857134,0.0604923334525738,-4.58062232091568,4.63594374686607e-06,0.000542257540991098,3.10506708184938,2.82797454899225
ENSG00000239763,AC009120.1,-0.277077516999567,0.0726728815014228,-3.81266727388734,0.00013747512694023,0.00876458037635096,-2.95959825867799,-3.23667577567756
ENSG00000204764,RANBP17,-0.276735700204343,0.0701001059149632,-3.94772157035034,7.88984867360572e-05,0.00553311179349127,-1.68226315004939,-1.95899885025373
ENSG00000108465,CDK5RAP3,-0.276717457255003,0.0509141276106826,-5.4349837705349,5.48014201763654e-08,1.43540325917639e-05,2.04494415066872,1.76822669341372
ENSG00000272525,AC099522.2,-0.276559097097595,0.0640489367288737,-4.3179342425043,1.57496334480762e-05,0.00145391933430097,-2.38965572814822,-2.66621482524581
ENSG00000162004,CCDC78,-0.276469491297658,0.0726695446757207,-3.8044753483921,0.000142105062481234,0.00901471317994326,-0.757637530381672,-1.03410702167933
ENSG00000272010,AC100814.1,-0.275767964259937,0.0622976563111036,-4.4266186015538,9.57217619821372e-06,0.000970310057022499,-1.26709244937644,-1.54286041363638
ENSG00000185482,STAC3,-0.275616593597921,0.0761423955015957,-3.61975206824358,0.000294885427600617,0.0165375828890346,-2.06987185675613,-2.34548845035405
ENSG00000173404,INSM1,-0.27531726486889,0.0730037911728511,-3.77127352491901,0.00016241652406303,0.010099552974236,-1.03173432081288,-1.30705158568177
ENSG00000092094,OSGEP,-0.275255639293341,0.0481734962564181,-5.7138397808664,1.10454999656257e-08,3.90251562489037e-06,1.00563943586974,0.730383796576396
ENSG00000275074,NUDT18,-0.275206253375981,0.0632332616113933,-4.35223878007892,1.34754381441296e-05,0.00127486564229529,-0.667727905592485,-0.942934158968466
ENSG00000149243,KLHL35,-0.275120775151733,0.0611285637880933,-4.50069097166194,6.77329193221541e-06,0.000734896484536235,-0.899300136268925,-1.17442091142066
ENSG00000270018,ENSG00000270018,-0.275017062809545,0.0519653904883842,-5.29231206048609,1.20779566199484e-07,2.74635354454879e-05,-1.84035193472804,-2.11536899753758
ENSG00000105251,SHD,-0.274649082138,0.0761382910794619,-3.6072399083841,0.000309471496775229,0.0172213971299524,-0.41086863870185,-0.685517720839851
ENSG00000135549,PKIB,-0.27373636100885,0.0722146349364469,-3.79059398762804,0.000150287449264372,0.00944201649759466,-0.923981999370958,-1.19771836037981
ENSG00000078900,TP73,-0.273669895902216,0.0794547280516722,-3.44435004200428,0.000572434075251395,0.0283621957539688,-2.11229173836902,-2.38596163427123
ENSG00000221944,TIGD1,-0.273565098233764,0.0383999455065788,-7.12410120964615,1.04762044389667e-12,2.09871850615239e-09,-0.546349770338711,-0.819914868572476
ENSG00000131591,C1orf159,-0.273427179223429,0.0456694313384467,-5.98709401912883,2.13623309985067e-09,1.04039368079466e-06,0.148516208115259,-0.12491097110817
ENSG00000271918,AC034236.2,-0.273258893247986,0.0509695467080231,-5.36121882372897,8.26623107327889e-08,1.97578169339578e-05,-1.79343112957258,-2.06669002282056
ENSG00000178342,KCNG2,-0.273075791172725,0.0792022257047481,-3.44782976416223,0.000565110094093851,0.028085248366788,-2.40731197853425,-2.68038776970698
ENSG00000176920,FUT2,-0.272605359308089,0.0560512068111863,-4.86350561953796,1.15324749857092e-06,0.000172784391003096,-1.16684457323992,-1.43944993254801
ENSG00000243477,NAT6,-0.272196465965585,0.0537480366076987,-5.06430528713669,4.09892339310158e-07,7.50717222248396e-05,-0.284663171993616,-0.556859637959201
ENSG00000260236,AC099778.1,-0.272161020262323,0.0587906002302187,-4.62932882461763,3.6685283276531e-06,0.000446664000545316,-1.52004261462085,-1.79220363488318
ENSG00000125459,MSTO1,-0.272099100401693,0.0406576475082977,-6.69244575319222,2.1947111866146e-11,2.49403893067343e-08,-0.970993634318991,-1.24309273472068
ENSG00000128596,CCDC136,-0.271929389501243,0.0584231470051643,-4.6544803462437,3.24798814799999e-06,0.00040562695244695,1.23929566693507,0.967366277433823
ENSG00000260793,AC003102.1,-0.271701551450644,0.0601007006892674,-4.52077177694475,6.16145862878232e-06,0.000681454006289682,-1.38036222338173,-1.65206377483238
ENSG00000110274,CEP164,-0.27011801353581,0.0509218247418281,-5.30456272738259,1.12943401928098e-07,2.59732393275258e-05,1.08463345009139,0.814515436555576
ENSG00000127564,PKMYT1,-0.270035127873472,0.0561542628766132,-4.80880905634565,1.51832148094696e-06,0.000217094688694466,0.236079430954888,-0.0339556969185833
ENSG00000230453,ANKRD18B,-0.269486300593314,0.0781989763322211,-3.44616148743977,0.00056861045807262,0.0282159138986666,-1.27990750862715,-1.54939380922047
ENSG00000167615,LENG8,-0.269410813638607,0.0666419367602217,-4.04266182430966,5.28478151042257e-05,0.00394980495555322,2.96848778222336,2.69907696858475
ENSG00000198932,GPRASP1,-0.269190363092837,0.0770760813343508,-3.49252788196519,0.000478471641261282,0.0245000168853612,2.39889162391221,2.12970126081937
ENSG00000214725,CDIPT-AS1,-0.269057629355244,0.06023442244736,-4.46684168990544,7.93828283275323e-06,0.000837450032702821,-2.84594788915251,-3.11500551850776
ENSG00000006071,ABCC8,-0.269054081960228,0.0595826392406685,-4.51564558718949,6.31241611668311e-06,0.000695374884178629,0.891765428110743,0.622711346150515
ENSG00000139410,SDSL,-0.269006552738235,0.0675002040227756,-3.98527021707176,6.740337679463e-05,0.00483676465159564,-0.775243001309545,-1.04424955404778
ENSG00000183444,OR7E38P,-0.268895672793,0.0743505997413115,-3.61659050133516,0.000298508980472369,0.0167083500783641,-1.73494210965463,-2.00383778244763
ENSG00000154079,SDHAF4,-0.268249582105203,0.0487128790760937,-5.50674867084276,3.65521513604391e-08,1.04300836844562e-05,0.187742898149002,-0.0805066839562012
ENSG00000146556,WASH2P,-0.268213137834383,0.0539400526920131,-4.97243003016379,6.61188381593555e-07,0.000110251525365003,-0.565241181739579,-0.833454319573962
ENSG00000152154,TMEM178A,-0.26739160979934,0.063189255034413,-4.23159933842736,2.32035472675932e-05,0.00200576494918697,1.69601662380053,1.42862501400119
ENSG00000204482,LST1,-0.267302424084549,0.0744541543602418,-3.59016130639565,0.000330473387387484,0.0181612692503052,-0.810137349461691,-1.07743977354624
ENSG00000185513,L3MBTL1,-0.267138133787438,0.0366948401387301,-7.27999175844571,3.33840570518532e-13,8.88665285123785e-10,0.824950532458625,0.557812398671188
ENSG00000160323,ADAMTS13,-0.266904844269507,0.0427422398342182,-6.24452170276372,4.2509890523107e-10,2.85834143646139e-07,-0.0327655072659316,-0.299670351535439
ENSG00000047849,MAP4,-0.266639676844331,0.0538387035438523,-4.95256496336599,7.32415932471614e-07,0.000120003815744085,4.156830846684,3.89019116983967
ENSG00000109927,TECTA,-0.266637152559335,0.0448738866094286,-5.94192241202729,2.81698753312463e-09,1.29032347682485e-06,-1.14761924974816,-1.4142564023075
ENSG00000177335,C8orf31,-0.266466709037827,0.0442097447094897,-6.02732973892584,1.66690701642505e-09,8.66087426751184e-07,-2.24334232681781,-2.50980903585564
ENSG00000110042,DTX4,-0.266447811622051,0.0420067526424074,-6.34297570893548,2.25368977148513e-10,1.69089379708115e-07,1.36884644180013,1.10239863017808
ENSG00000172382,PRSS27,-0.266238693834039,0.0711324750834157,-3.74285716224306,0.000181939661128302,0.0111004326517409,-1.94948723412105,-2.21572592795509
ENSG00000271576,AL359504.2,-0.266052695499043,0.0577498774626871,-4.60698285759901,4.08553668373754e-06,0.000488259311641988,-1.17460441682386,-1.44065711232291
ENSG00000135951,TSGA10,-0.265971552851272,0.0438532087734843,-6.06504199556067,1.31919178021394e-09,7.24146833524836e-07,-0.598137432867516,-0.864108985718787
ENSG00000254635,WAC-AS1,-0.265880211880616,0.0540647478607246,-4.91781100256948,8.75173465774343e-07,0.000138828942207806,0.929953077908028,0.664072866027412
ENSG00000255152,MSH5-SAPCD1,-0.265699181360836,0.0496707285129422,-5.34921047698354,8.83387576487586e-08,2.09343459254791e-05,-1.42382146872872,-1.68952065008955
ENSG00000239521,CASTOR3,-0.265522712388936,0.0450294664462108,-5.89664353909482,3.70970060261004e-09,1.61994701909164e-06,2.17379831457711,1.90827560218817
ENSG00000279108,AC008537.3,-0.264454691330739,0.0708161076597588,-3.73438614561155,0.000188173593420083,0.0114305308402698,-1.89976065297299,-2.16421534430373
ENSG00000247373,AC055713.1,-0.264182123736548,0.0656457876415928,-4.0243575898412,5.71310529133274e-05,0.00421321449804365,-1.45168954717117,-1.71587167090771
ENSG00000272953,AC092171.4,-0.263892452928639,0.0752221388058732,-3.50817534728267,0.00045119155628584,0.0233368228726098,-1.67695774427759,-1.94085019720623
ENSG00000224318,CHL1-AS2,-0.263732380757348,0.0588759923209569,-4.47945538343771,7.48337296065035e-06,0.000796813132140847,-2.17859871760592,-2.44233109836327
ENSG00000185347,TEDC1,-0.263428374654886,0.0476342779476313,-5.53022709706017,3.19816482132726e-08,9.33143798423628e-06,-0.0490619339517667,-0.312490308606653
ENSG00000235453,SMIM27,-0.26338081232775,0.036527857446863,-7.21040955415711,5.57838394125033e-13,1.29047940316824e-09,-0.857024455175103,-1.12040526750285
ENSG00000135596,MICAL1,-0.263259973537884,0.048682893704726,-5.40764842646006,6.38576177330988e-08,1.6073756088626e-05,1.15286412996133,0.889604156423447
ENSG00000102878,HSF4,-0.262862480433708,0.0574461435884943,-4.57580725203556,4.7438716588131e-06,0.000551009328594629,1.02844299202611,0.765580511592406
ENSG00000139631,CSAD,-0.262701815305206,0.040968965845197,-6.41221495064914,1.43420421851866e-10,1.17099758645733e-07,0.891591662636284,0.628889847331077
ENSG00000256925,ADGRA1-AS1,-0.262685302873602,0.0742658505005344,-3.53709411665207,0.0004045554737106,0.0213567038598155,-0.932642760805694,-1.1953280636793
ENSG00000148341,SH3GLB2,-0.262250717278133,0.0381234854719771,-6.87898060818449,6.02823647986053e-12,8.67717734523772e-09,2.87051757410866,2.60826685683053
ENSG00000205544,TMEM256,-0.261181726064921,0.0519797008545726,-5.02468697916613,5.04254308398409e-07,8.85164439071215e-05,0.360822151817368,0.0996404257524466
ENSG00000221883,ARIH2OS,-0.261023176590533,0.0619060905631064,-4.21643774007096,2.48191768802036e-05,0.00212369527782837,-1.85805452127625,-2.11907769786678
ENSG00000275857,AC009133.4,-0.260954584013966,0.0498644455279803,-5.23327956925815,1.66528572016849e-07,3.5560620228704e-05,-2.63629552367098,-2.89725010768495
ENSG00000280157,AL359510.2,-0.260840737824453,0.0629514324145427,-4.14352347229823,3.4201004723974e-05,0.00276801644448178,-1.36255379819064,-1.62339453601509
ENSG00000231856,AL162377.1,-0.260797065043848,0.0510259443364049,-5.11106787802808,3.20342850242233e-07,6.08501093610719e-05,-1.71259453903235,-1.9733916040762
ENSG00000270010,ENSG00000270010,-0.260392082291298,0.0753696203419954,-3.45486790446534,0.000550562494063989,0.0274817370788137,-2.77469261303279,-3.03508469532408
ENSG00000107957,SH3PXD2A,-0.260353123087091,0.0509507068792161,-5.10990208054003,3.2232582408328e-07,6.11669895605731e-05,2.62623130322702,2.36587818013993
ENSG00000261533,ENSG00000261533,-0.259827469616453,0.0715772929058106,-3.63002649399388,0.000283392130059149,0.0160224975846188,-1.97668209533074,-2.23650956494719
ENSG00000267080,ASB16-AS1,-0.259716266043288,0.056081771826507,-4.63102818589147,3.63854331650103e-06,0.000443847456164894,-1.09497951790415,-1.35469578394744
ENSG00000171130,ATP6V0E2,-0.259336055707828,0.0477700892761599,-5.42883757676485,5.67222749472854e-08,1.46965142030688e-05,3.03343998808427,2.77410393237644
ENSG00000272323,AC026801.2,-0.258950898741025,0.0659946334553896,-3.9238175164056,8.7156763986648e-05,0.00599478462753733,-1.87121185565543,-2.13016275439645
ENSG00000134253,TRIM45,-0.258037587393211,0.0419562004064505,-6.15016576557156,7.74020072465754e-10,4.79009952145604e-07,-0.539776196315116,-0.797813783708327
ENSG00000160886,LY6K,-0.258023409227766,0.0575781080434037,-4.48127626967635,7.41979885793834e-06,0.000791841967493568,-1.17270575904915,-1.43072916827691
ENSG00000227165,WDR11-AS1,-0.257798943040287,0.0734615404805955,-3.50930488734284,0.000449279562727214,0.0232626968102478,-2.39512902243748,-2.65292796547776
ENSG00000277283,AC004812.2,-0.257717146716855,0.0546489944367597,-4.71586255836944,2.40688877300645e-06,0.000321230377139704,-0.96962649247581,-1.22734363919266
ENSG00000164946,FREM1,-0.257643505676446,0.0666011064849985,-3.86845683614098,0.000109526319585437,0.00723186305553248,-1.42931362168947,-1.68695712736592
ENSG00000162572,SCNN1D,-0.257521330569816,0.0513892529714707,-5.01119038863596,5.40943620943278e-07,9.34375500705335e-05,0.274221402347075,0.0167000717772589
ENSG00000224043,CCNT2-AS1,-0.257496975637983,0.0723099763461079,-3.56101590194812,0.000369422706852416,0.0198096010840738,-2.86384195708145,-3.12133893271943
ENSG00000082397,EPB41L3,-0.25703054250214,0.0658196173709933,-3.90507500299467,9.41961656958349e-05,0.00637561368114509,2.76000943505172,2.50297889254958
ENSG00000247950,SEC24B-AS1,-0.256812760832421,0.0475060901265626,-5.40589133200053,6.4486887106953e-08,1.62111521097036e-05,-2.45534738743049,-2.71216014826291
ENSG00000172613,RAD9A,-0.256774123999965,0.0472166665866974,-5.43820948326554,5.38186754965036e-08,1.42094462135005e-05,0.208171335658597,-0.0486027883413682
ENSG00000166793,YPEL4,-0.256628645682311,0.0469305329488122,-5.4682661703889,4.54459083123345e-08,1.24557681054351e-05,1.36074916873149,1.10412052304918
ENSG00000140365,COMMD4,-0.256286795498491,0.040078777307415,-6.39457620008471,1.60993248720099e-10,1.29811325061504e-07,0.858415434389833,0.602128638891341
ENSG00000182484,WASH6P,-0.256279653064148,0.0726809574707271,-3.526090766861,0.000421742399475571,0.0221138220770911,-0.214781984885293,-0.471061637949441
ENSG00000250486,FAM218A,-0.25566745395451,0.0505877006280187,-5.05394494670717,4.32776404401876e-07,7.82306739278244e-05,-1.33037513041853,-1.58604258437304
ENSG00000277363,SRCIN1,-0.255651611487365,0.0525001667693606,-4.86953903614196,1.11858885052939e-06,0.000168520868573742,2.69202270452239,2.43637109303503
ENSG00000231999,LRRC8C-DT,-0.255262076144448,0.070852533885538,-3.60272332047888,0.000314900658388253,0.0174734792392557,-1.0997753149975,-1.35503739114194
ENSG00000143995,MEIS1,-0.254685077689031,0.0696259654057239,-3.65790371745558,0.000254286529577241,0.014697640046075,0.257708716442629,0.00302363875359807
ENSG00000198556,ZNF789,-0.254667244771882,0.0359121959637808,-7.09138603021454,1.32775400981615e-12,2.50496901562433e-09,0.279978661245358,0.0253114164734764
ENSG00000145198,VWA5B2,-0.254387482577026,0.072413631489053,-3.51297783781888,0.000443114435684936,0.0230047772749159,1.14502540335382,0.89063792077679
ENSG00000259462,CPEB1-AS1,-0.253854214476343,0.063561845623463,-3.99381440212045,6.50187650541967e-05,0.00469241572221414,-1.31813693576446,-1.5719911502408
ENSG00000214756,CSKMT,-0.253694751014844,0.0349758821174352,-7.2534196610978,4.06378464246374e-13,1.02536634921014e-09,-1.45851976996854,-1.71221452098339
ENSG00000268191,AC010503.1,-0.25345608673423,0.070649478154312,-3.58751534131128,0.000333844096038381,0.0183154293902,0.488509305315144,0.235053218580913
ENSG00000250067,YJEFN3,-0.253353432363806,0.0575978893461354,-4.39865827098758,1.08922178297006e-05,0.00107879587317793,1.25708530849312,1.00373187612932
ENSG00000226721,EEF1DP2,-0.253330836945915,0.0621462773430001,-4.0763638270354,4.57454244506484e-05,0.00351843649861403,-2.43052330224254,-2.68385413918846
ENSG00000168453,HR,-0.253082484724376,0.0475176909808752,-5.32606865990683,1.00361207291765e-07,2.34792951743648e-05,1.48669932463203,1.23361683990766
ENSG00000174721,FGFBP3,-0.253003302385038,0.05257706153476,-4.81204721221955,1.49392049708008e-06,0.000214244732092789,-0.527446997108568,-0.780450299493606
ENSG00000231312,AC007388.1,-0.252973594937127,0.0576293506607539,-4.38966589136678,1.13524947014317e-05,0.00111383002729487,0.0190767693964655,-0.233896825540661
ENSG00000260465,AC018557.1,-0.252963649414354,0.062445604243216,-4.05094405731266,5.10114034642681e-05,0.00384210763959547,1.83828053007772,1.58531688066336
ENSG00000167552,TUBA1A,-0.252767082087575,0.0622116939244621,-4.06301558665942,4.84427934991522e-05,0.00367858550069914,3.92751534086539,3.67474825877782
ENSG00000257354,AC048341.1,-0.252579983291566,0.065944040911835,-3.83021695059993,0.000128030328976996,0.00827098038583759,-1.28837361940684,-1.54095360269841
ENSG00000198520,C1orf228,-0.252466278331417,0.0685390578884305,-3.68353878955249,0.000230018262601026,0.013511973328535,-1.06683406951594,-1.31930034784736
ENSG00000265688,MAFG-AS1,-0.252159489831065,0.058210997381594,-4.33181874857888,1.47882660845653e-05,0.00137760564443822,-2.06581136490692,-2.31797085473798
ENSG00000170791,CHCHD7,-0.251922352320323,0.0302039126557363,-8.34071913767364,7.38400875128003e-17,8.96797071699533e-13,0.790912230663049,0.538989878342726
ENSG00000136490,LIMD2,-0.251682324890331,0.0573998706769991,-4.38471937169684,1.1613539607854e-05,0.00113234630729705,0.427740217780278,0.176057892889946
ENSG00000132600,PRMT7,-0.251661904566468,0.0342200342400259,-7.35422714078142,1.92034946466972e-13,6.01880870759692e-10,0.840251426459679,0.588589521893211
ENSG00000115993,TRAK2,-0.251630749883225,0.0574522789366549,-4.37982190681531,1.18776341413693e-05,0.0011540427835871,2.34261204573063,2.09098129584741
ENSG00000007237,GAS7,-0.251353674657175,0.059113671521869,-4.25203964135754,2.11832351354125e-05,0.00185871507386019,3.82236009726938,3.57100642261221
ENSG00000239332,LINC01119,-0.251278661984232,0.0717327449366236,-3.50298405848317,0.000460076997032427,0.0237143448563459,-2.85058534424634,-3.10186400623057
ENSG00000263072,ZNF213-AS1,-0.251196093286645,0.0481744677559185,-5.21429929562189,1.84513353987042e-07,3.87621655434525e-05,-0.381362908977433,-0.632559002264078
ENSG00000137434,C6orf52,-0.250928560806952,0.0706681721732891,-3.55080021302429,0.000384061838184095,0.0204526343543816,-2.86684423201663,-3.11777279282358
ENSG00000261485,PAN3-AS1,-0.250923358536214,0.044187032102377,-5.67866513312886,1.35749940617669e-08,4.62792970850054e-06,-1.78368578584628,-2.03460914438249
ENSG00000240889,NDUFB2-AS1,-0.250913908260731,0.0613512784627481,-4.08979102877349,4.31762011470476e-05,0.00335067314751779,-2.52261202081212,-2.77352592907285
ENSG00000261737,AL049597.2,-0.250867698217948,0.050573516427006,-4.96045590541508,7.03279247551271e-07,0.000116308618484214,-2.10097809001137,-2.35184578822931
ENSG00000226754,AL606760.1,-0.250862234850668,0.0592321809411362,-4.23523548963984,2.2831231329474e-05,0.00198151426071985,-2.02796244180275,-2.27882467665342
ENSG00000226696,LENG8-AS1,-0.250683956324064,0.0555116939081155,-4.51587654195894,6.305539430604e-06,0.000695301887782389,-1.39568985068875,-1.64637380701282
ENSG00000148985,PGAP2,-0.249981246662342,0.044897445694109,-5.56782780841232,2.57934522917037e-08,7.80721980996236e-06,0.224131916922287,-0.0258493297400549
ENSG00000006015,REX1BD,-0.249318961989062,0.0450400397125073,-5.53549605152385,3.10348726315914e-08,9.10990691428665e-06,1.20981286033271,0.960493898343646
ENSG00000214300,SPDYE3,-0.249179516641959,0.0514107833228277,-4.84683369006978,1.25447503888114e-06,0.000185519096465122,-0.752756876713383,-1.00193639335534
ENSG00000229043,AC091729.3,-0.249090545328861,0.0699720043421417,-3.55986008505465,0.000371052433963958,0.0198851763298141,-1.32264974578332,-1.57174029111218
ENSG00000242759,LINC00882,-0.248829135195674,0.0415306954729717,-5.9914511992127,2.0797673671237e-09,1.02315074628083e-06,-0.739415828382648,-0.988244963578321
ENSG00000122477,LRRC39,-0.248654227000814,0.0393121663321119,-6.32512146240343,2.53033467778251e-10,1.84761497210118e-07,-0.935812545416898,-1.18446677241771
ENSG00000177556,ATOX1,-0.248409582157531,0.0424348965178449,-5.85389861980857,4.80181396000625e-09,1.98531504324611e-06,0.524155632770137,0.275746050612606
ENSG00000143228,NUF2,-0.248284775068388,0.0600772910448676,-4.13275583419633,3.58439443433116e-05,0.00288297466406404,-2.68141008900744,-2.92969486407583
ENSG00000198185,ZNF334,-0.248087685233098,0.0416983974855591,-5.94957360936988,2.68841917644664e-09,1.25060789499174e-06,0.127229725511515,-0.120857959721583
ENSG00000265690,AC074143.1,-0.24799242155957,0.0647133471830807,-3.83216805117458,0.000127018922698789,0.00821383378184423,-1.26626939229701,-1.51426181385658
ENSG00000276698,AL136295.6,-0.24796332503692,0.0530172126833838,-4.67703435330984,2.91053513271415e-06,0.000372475342099757,-2.19730450114492,-2.44526782618184
ENSG00000127419,TMEM175,-0.247661478625281,0.0378594211085993,-6.54160764674313,6.08610021328177e-11,5.82592678693467e-08,0.999146487378193,0.751485008752911
ENSG00000228727,SAPCD1,-0.247311999604213,0.0599625337318413,-4.12444211764329,3.71634433582449e-05,0.00297066000407661,-2.20146724615547,-2.44877924575969
ENSG00000186710,CFAP73,-0.247170435900415,0.0568969843248566,-4.34417463128066,1.39800275853619e-05,0.00131364935027115,-1.92444002809928,-2.1716104639997
ENSG00000272578,AP000347.1,-0.246946521972964,0.0597745860193473,-4.13129623169676,3.60723367431935e-05,0.00289654894845523,-0.556229030117797,-0.803175552090761
ENSG00000146054,TRIM7,-0.24675219804157,0.0595379744394142,-4.14445066975976,3.40629270146844e-05,0.00275952188251623,-0.978749555615461,-1.22550175365703
ENSG00000167113,COQ4,-0.246525184476608,0.0340774293990141,-7.23426587111468,4.68054043190441e-13,1.12287895846144e-09,1.19212753304313,0.945602348566522
ENSG00000271913,AL035530.2,-0.246402811793212,0.0658787556078762,-3.74024690538863,0.000183839578570972,0.0111987691988654,-2.16899612878773,-2.41539894058094
ENSG00000100983,GSS,-0.246214214207803,0.0429204183490722,-5.73652875900092,9.66366470738719e-09,3.5231943883159e-06,0.722374432044985,0.476160217837181
ENSG00000131242,RAB11FIP4,-0.245586484321123,0.0466268248144942,-5.26706429824879,1.38622664535475e-07,3.08561658447204e-05,3.3594492609271,3.11386277660597
ENSG00000227082,AC244021.1,-0.245227014127629,0.0663522901289093,-3.69583346183231,0.000219166608313948,0.012952826233626,-1.26068852459425,-1.50591553872187
ENSG00000214021,TTLL3,-0.245163798279053,0.0512810898213621,-4.78078369888553,1.74613155868563e-06,0.000244637180059806,1.37424961595177,1.12908581767272
ENSG00000271757,AP002360.2,-0.24515569021662,0.0671758821631721,-3.64945992999586,0.000262792226262174,0.0150638081967922,-2.32640494140013,-2.57156063161675
ENSG00000188316,ENO4,-0.244973197570249,0.067397314669639,-3.63476198971773,0.000278237384434711,0.0157953969449989,-1.17669457454918,-1.42166777211943
ENSG00000155026,RSPH10B,-0.244958491926822,0.0606361838576016,-4.03980719667457,5.34951589732795e-05,0.00399204532902969,-1.51307190918602,-1.75803040111284
ENSG00000235194,PPP1R3E,-0.244888229351578,0.035070818150355,-6.98267797180259,2.89605736173201e-12,4.72913987707121e-09,1.46227570482706,1.21738747547548
ENSG00000106133,NSUN5P2,-0.244456018348387,0.0526406063596175,-4.6438678285423,3.41946363352643e-06,0.000421355102422263,-0.15143599988406,-0.395892018232447
ENSG00000255458,AC108471.2,-0.244454090796907,0.0680025111955867,-3.59478034706418,0.000324665376071037,0.0179028444156265,-2.4491002030822,-2.69355429387911
ENSG00000131584,ACAP3,-0.244146490786177,0.0485409107546507,-5.02970560276901,4.91233494875563e-07,8.67795208540746e-05,2.76173182664968,2.5175853358635
ENSG00000077522,ACTN2,-0.243906337499681,0.0649827071895154,-3.75340375999345,0.000174449526715947,0.0107005619099907,1.41981536489094,1.17590902739126
ENSG00000188004,SNHG28,-0.243830552015397,0.0332478301877246,-7.33372826553422,2.23836722335721e-13,6.69175362026065e-10,-0.257593500773654,-0.501424052789051
ENSG00000245750,DRAIC,-0.24342107560819,0.052036993231299,-4.67784667200523,2.89903185088841e-06,0.000371845316197816,-2.57248467176592,-2.81590574737411
ENSG00000068400,GRIPAP1,-0.243266749984775,0.0337169435935486,-7.21497039937279,5.3945709868001e-13,1.26299252839664e-09,2.19653433220416,1.95326758221939
ENSG00000113108,APBB3,-0.242875179190436,0.0315879879098599,-7.68884614884334,1.48467863814696e-14,7.3975824491408e-11,0.909073078846409,0.666197899655972
ENSG00000140939,NOL3,-0.242849608683099,0.0591762532233688,-4.10383549912209,4.06356452034364e-05,0.00320340757036738,0.798306770962866,0.555457162279767
ENSG00000146063,TRIM41,-0.242568785333134,0.0566802092538334,-4.2796028547959,1.87227099705108e-05,0.00167737868191241,2.15146536043894,1.90889657510581
ENSG00000205464,ATP6AP1L,-0.242332781027123,0.057351653199237,-4.22538440496685,2.38533245332896e-05,0.00205280142631466,-0.348182935085517,-0.59051571611264
ENSG00000170899,GSTA4,-0.24200865005254,0.0467963444959254,-5.1715289443946,2.32186297931403e-07,4.69011483600056e-05,1.25284098942477,1.01083233937223
ENSG00000139318,DUSP6,-0.241961870606265,0.0637196355726695,-3.79728898998987,0.000146287209650454,0.0092175170178797,0.738178768004724,0.49621689739846
ENSG00000280057,AL022069.2,-0.241187673470663,0.0465507786242077,-5.18117377622634,2.20493949014428e-07,4.49599413952535e-05,-2.02976181009426,-2.27094948356492
ENSG00000272619,AC093673.2,-0.241091402608482,0.052095787329858,-4.62784833410713,3.69484436164611e-06,0.000449305087050867,-2.31109801984421,-2.55218942245269
ENSG00000185504,FAAP100,-0.241028756622655,0.0444735170153314,-5.41960188441056,5.97319013617397e-08,1.52726608718626e-05,0.431781529482837,0.190752772860181
ENSG00000244187,TMEM141,-0.240359512495403,0.0387791617808469,-6.19816162746761,5.7126461923996e-10,3.61593748278085e-07,0.642799587217476,0.402440074722072
ENSG00000110200,ANAPC15,-0.240315041967509,0.0426831897710911,-5.63020344206495,1.79997180906061e-08,5.79749660035574e-06,0.749092173121485,0.508777131153977
ENSG00000267436,AC005786.3,-0.240287007165205,0.0483248823461912,-4.97232472174127,6.61547748623475e-07,0.000110251525365003,-1.2149205313955,-1.45520753856071
ENSG00000223705,NSUN5P1,-0.239873934751559,0.0558536457701199,-4.29468714967724,1.7493985417462e-05,0.0015836249294717,0.327568689437205,0.0876947546856469
