userId	geneSymbol	geneName	entrezgene	gLink
ANAPC15	ANAPC15	anaphase promoting complex subunit 15	25906	https://www.ncbi.nlm.nih.gov/gene/?term=25906
NSUN5P1	NSUN5P1	NOP2/Sun RNA methyltransferase family member 5 pseudogene 1	155400	https://www.ncbi.nlm.nih.gov/gene/?term=155400
JMJD7-PLA2G4B	JMJD7-PLA2G4B	JMJD7-PLA2G4B readthrough	8681	https://www.ncbi.nlm.nih.gov/gene/?term=8681
LIN7B	LIN7B	lin-7 homolog B, crumbs cell polarity complex component	64130	https://www.ncbi.nlm.nih.gov/gene/?term=64130
MSH5	MSH5	mutS homolog 5	4439	https://www.ncbi.nlm.nih.gov/gene/?term=4439
DNAJC30	DNAJC30	DnaJ heat shock protein family (Hsp40) member C30	84277	https://www.ncbi.nlm.nih.gov/gene/?term=84277
ASIC4	ASIC4	acid sensing ion channel subunit family member 4	55515	https://www.ncbi.nlm.nih.gov/gene/?term=55515
FAAH2	FAAH2	fatty acid amide hydrolase 2	158584	https://www.ncbi.nlm.nih.gov/gene/?term=158584
TLE6	TLE6	TLE family member 6, subcortical maternal complex member	79816	https://www.ncbi.nlm.nih.gov/gene/?term=79816
C9orf24	C9orf24	chromosome 9 open reading frame 24	84688	https://www.ncbi.nlm.nih.gov/gene/?term=84688
WDR54	WDR54	WD repeat domain 54	84058	https://www.ncbi.nlm.nih.gov/gene/?term=84058
SRD5A3-AS1	SRD5A3-AS1	SRD5A3 antisense RNA 1	100506462	https://www.ncbi.nlm.nih.gov/gene/?term=100506462
BDNF-AS	BDNF-AS	BDNF antisense RNA	497258	https://www.ncbi.nlm.nih.gov/gene/?term=497258
TAF1D	TAF1D	TATA-box binding protein associated factor, RNA polymerase I subunit D	79101	https://www.ncbi.nlm.nih.gov/gene/?term=79101
TOX3	TOX3	TOX high mobility group box family member 3	27324	https://www.ncbi.nlm.nih.gov/gene/?term=27324
TRIM66	TRIM66	tripartite motif containing 66	9866	https://www.ncbi.nlm.nih.gov/gene/?term=9866
CEMP1	CEMP1	cementum protein 1	752014	https://www.ncbi.nlm.nih.gov/gene/?term=752014
ARHGAP22	ARHGAP22	Rho GTPase activating protein 22	58504	https://www.ncbi.nlm.nih.gov/gene/?term=58504
SMIM10L1	SMIM10L1	small integral membrane protein 10 like 1	100129361	https://www.ncbi.nlm.nih.gov/gene/?term=100129361
SUGT1P3	SUGT1P3	SUGT1 pseudogene 3	283507	https://www.ncbi.nlm.nih.gov/gene/?term=283507
UBAP1L	UBAP1L	ubiquitin associated protein 1 like	390595	https://www.ncbi.nlm.nih.gov/gene/?term=390595
TMEM151A	TMEM151A	transmembrane protein 151A	256472	https://www.ncbi.nlm.nih.gov/gene/?term=256472
MOV10L1	MOV10L1	Mov10 like RISC complex RNA helicase 1	54456	https://www.ncbi.nlm.nih.gov/gene/?term=54456
ATG9B	ATG9B	autophagy related 9B	285973	https://www.ncbi.nlm.nih.gov/gene/?term=285973
GGN	GGN	gametogenetin	199720	https://www.ncbi.nlm.nih.gov/gene/?term=199720
PNPLA7	PNPLA7	patatin like phospholipase domain containing 7	375775	https://www.ncbi.nlm.nih.gov/gene/?term=375775
NDUFA7	NDUFA7	NADH:ubiquinone oxidoreductase subunit A7	4701	https://www.ncbi.nlm.nih.gov/gene/?term=4701
PCF11-AS1	PCF11-AS1	PCF11 antisense RNA 1	106736475	https://www.ncbi.nlm.nih.gov/gene/?term=106736475
MSANTD3-TMEFF1	MSANTD3-TMEFF1	MSANTD3-TMEFF1 readthrough	100526694	https://www.ncbi.nlm.nih.gov/gene/?term=100526694
RASA4CP	RASA4CP	RAS p21 protein activator 4C, pseudogene	401331	https://www.ncbi.nlm.nih.gov/gene/?term=401331
EMC9	EMC9	ER membrane protein complex subunit 9	51016	https://www.ncbi.nlm.nih.gov/gene/?term=51016
SIDT2	SIDT2	SID1 transmembrane family member 2	51092	https://www.ncbi.nlm.nih.gov/gene/?term=51092
TAS2R14	TAS2R14	taste 2 receptor member 14	50840	https://www.ncbi.nlm.nih.gov/gene/?term=50840
FPGS	FPGS	folylpolyglutamate synthase	2356	https://www.ncbi.nlm.nih.gov/gene/?term=2356
C2orf15	C2orf15	chromosome 2 open reading frame 15	150590	https://www.ncbi.nlm.nih.gov/gene/?term=150590
SNHG8	SNHG8	small nucleolar RNA host gene 8	100093630	https://www.ncbi.nlm.nih.gov/gene/?term=100093630
RUFY2	RUFY2	RUN and FYVE domain containing 2	55680	https://www.ncbi.nlm.nih.gov/gene/?term=55680
SEPT7P2	SEPT7P2	septin 7 pseudogene 2	641977	https://www.ncbi.nlm.nih.gov/gene/?term=641977
ABHD11	ABHD11	abhydrolase domain containing 11	83451	https://www.ncbi.nlm.nih.gov/gene/?term=83451
LINC00235	LINC00235	long intergenic non-protein coding RNA 235	64493	https://www.ncbi.nlm.nih.gov/gene/?term=64493
EPB42	EPB42	erythrocyte membrane protein band 4.2	2038	https://www.ncbi.nlm.nih.gov/gene/?term=2038
ARHGAP27P1-BPTFP1-KPNA2P3	ARHGAP27P1-BPTFP1-KPNA2P3	ARHGAP27P1-BPTFP1-KPNA2P3 readthrough, transcribed pseudogene	109286553	https://www.ncbi.nlm.nih.gov/gene/?term=109286553
GUSBP11	GUSBP11	glucuronidase, beta pseudogene 11	91316	https://www.ncbi.nlm.nih.gov/gene/?term=91316
CCDC191	CCDC191	coiled-coil domain containing 191	57577	https://www.ncbi.nlm.nih.gov/gene/?term=57577
ZNF571-AS1	ZNF571-AS1	ZNF571 antisense RNA 1	100507433	https://www.ncbi.nlm.nih.gov/gene/?term=100507433
TASP1	TASP1	taspase 1	55617	https://www.ncbi.nlm.nih.gov/gene/?term=55617
SULT1A1	SULT1A1	sulfotransferase family 1A member 1	6817	https://www.ncbi.nlm.nih.gov/gene/?term=6817
FAM21EP	FAM21EP	family with sequence similarity 21, member A pseudogene	100421577	https://www.ncbi.nlm.nih.gov/gene/?term=100421577
BEX3	BEX3	brain expressed X-linked 3	27018	https://www.ncbi.nlm.nih.gov/gene/?term=27018
AFMID	AFMID	arylformamidase	125061	https://www.ncbi.nlm.nih.gov/gene/?term=125061
LRP2BP	LRP2BP	LRP2 binding protein	55805	https://www.ncbi.nlm.nih.gov/gene/?term=55805
CD27-AS1	CD27-AS1	CD27 antisense RNA 1	678655	https://www.ncbi.nlm.nih.gov/gene/?term=678655
SLC16A1-AS1	SLC16A1-AS1	SLC16A1 antisense RNA 1	100506392	https://www.ncbi.nlm.nih.gov/gene/?term=100506392
C21orf58	C21orf58	chromosome 21 open reading frame 58	54058	https://www.ncbi.nlm.nih.gov/gene/?term=54058
ATAD3B	ATAD3B	ATPase family, AAA domain containing 3B	83858	https://www.ncbi.nlm.nih.gov/gene/?term=83858
KIAA0895L	KIAA0895L	KIAA0895 like	653319	https://www.ncbi.nlm.nih.gov/gene/?term=653319
ABCA5	ABCA5	ATP binding cassette subfamily A member 5	23461	https://www.ncbi.nlm.nih.gov/gene/?term=23461
NMRAL1	NMRAL1	NmrA like redox sensor 1	57407	https://www.ncbi.nlm.nih.gov/gene/?term=57407
GINS2	GINS2	GINS complex subunit 2	51659	https://www.ncbi.nlm.nih.gov/gene/?term=51659
LINC00265	LINC00265	long intergenic non-protein coding RNA 265	349114	https://www.ncbi.nlm.nih.gov/gene/?term=349114
MMP25-AS1	MMP25-AS1	MMP25 antisense RNA 1	100507419	https://www.ncbi.nlm.nih.gov/gene/?term=100507419
STMN1	STMN1	stathmin 1	3925	https://www.ncbi.nlm.nih.gov/gene/?term=3925
SLC2A11	SLC2A11	solute carrier family 2 member 11	66035	https://www.ncbi.nlm.nih.gov/gene/?term=66035
SAPCD2	SAPCD2	suppressor APC domain containing 2	89958	https://www.ncbi.nlm.nih.gov/gene/?term=89958
SPAG16	SPAG16	sperm associated antigen 16	79582	https://www.ncbi.nlm.nih.gov/gene/?term=79582
LINC00672	LINC00672	long intergenic non-protein coding RNA 672	100505576	https://www.ncbi.nlm.nih.gov/gene/?term=100505576
IMMP1L	IMMP1L	inner mitochondrial membrane peptidase subunit 1	196294	https://www.ncbi.nlm.nih.gov/gene/?term=196294
NOVA1	NOVA1	NOVA alternative splicing regulator 1	4857	https://www.ncbi.nlm.nih.gov/gene/?term=4857
MDP1	MDP1	magnesium dependent phosphatase 1	145553	https://www.ncbi.nlm.nih.gov/gene/?term=145553
TMEM147-AS1	TMEM147-AS1	TMEM147 antisense RNA 1	100506469	https://www.ncbi.nlm.nih.gov/gene/?term=100506469
TEN1-CDK3	TEN1-CDK3	TEN1-CDK3 readthrough (NMD candidate)	100529145	https://www.ncbi.nlm.nih.gov/gene/?term=100529145
ZNF233	ZNF233	zinc finger protein 233	353355	https://www.ncbi.nlm.nih.gov/gene/?term=353355
FAM47E	FAM47E	family with sequence similarity 47 member E	100129583	https://www.ncbi.nlm.nih.gov/gene/?term=100129583
CEP131	CEP131	centrosomal protein 131	22994	https://www.ncbi.nlm.nih.gov/gene/?term=22994
RPL39	RPL39	ribosomal protein L39	6170	https://www.ncbi.nlm.nih.gov/gene/?term=6170
ITGA2B	ITGA2B	integrin subunit alpha 2b	3674	https://www.ncbi.nlm.nih.gov/gene/?term=3674
NAA10	NAA10	N(alpha)-acetyltransferase 10, NatA catalytic subunit	8260	https://www.ncbi.nlm.nih.gov/gene/?term=8260
MNS1	MNS1	meiosis specific nuclear structural 1	55329	https://www.ncbi.nlm.nih.gov/gene/?term=55329
PCED1B	PCED1B	PC-esterase domain containing 1B	91523	https://www.ncbi.nlm.nih.gov/gene/?term=91523
HAGHL	HAGHL	hydroxyacylglutathione hydrolase like	84264	https://www.ncbi.nlm.nih.gov/gene/?term=84264
AP4B1	AP4B1	adaptor related protein complex 4 subunit beta 1	10717	https://www.ncbi.nlm.nih.gov/gene/?term=10717
ETFB	ETFB	electron transfer flavoprotein subunit beta	2109	https://www.ncbi.nlm.nih.gov/gene/?term=2109
NUDT2	NUDT2	nudix hydrolase 2	318	https://www.ncbi.nlm.nih.gov/gene/?term=318
MRPL55	MRPL55	mitochondrial ribosomal protein L55	128308	https://www.ncbi.nlm.nih.gov/gene/?term=128308
EEF1B2	EEF1B2	eukaryotic translation elongation factor 1 beta 2	1933	https://www.ncbi.nlm.nih.gov/gene/?term=1933
AGPAT4	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4	56895	https://www.ncbi.nlm.nih.gov/gene/?term=56895
U2AF1L4	U2AF1L4	U2 small nuclear RNA auxiliary factor 1 like 4	199746	https://www.ncbi.nlm.nih.gov/gene/?term=199746
WFDC2	WFDC2	WAP four-disulfide core domain 2	10406	https://www.ncbi.nlm.nih.gov/gene/?term=10406
IGSF8	IGSF8	immunoglobulin superfamily member 8	93185	https://www.ncbi.nlm.nih.gov/gene/?term=93185
PGAP3	PGAP3	post-GPI attachment to proteins 3	93210	https://www.ncbi.nlm.nih.gov/gene/?term=93210
SFXN2	SFXN2	sideroflexin 2	118980	https://www.ncbi.nlm.nih.gov/gene/?term=118980
ACP2	ACP2	acid phosphatase 2, lysosomal	53	https://www.ncbi.nlm.nih.gov/gene/?term=53
PAXBP1-AS1	PAXBP1-AS1	PAXBP1 antisense RNA 1	100506215	https://www.ncbi.nlm.nih.gov/gene/?term=100506215
CCS	CCS	copper chaperone for superoxide dismutase	9973	https://www.ncbi.nlm.nih.gov/gene/?term=9973
TMEM14B	TMEM14B	transmembrane protein 14B	81853	https://www.ncbi.nlm.nih.gov/gene/?term=81853
HID1	HID1	HID1 domain containing	283987	https://www.ncbi.nlm.nih.gov/gene/?term=283987
CCDC102B	CCDC102B	coiled-coil domain containing 102B	79839	https://www.ncbi.nlm.nih.gov/gene/?term=79839
DNAJC27-AS1	DNAJC27-AS1	DNAJC27 antisense RNA 1	729723	https://www.ncbi.nlm.nih.gov/gene/?term=729723
POU2F2	POU2F2	POU class 2 homeobox 2	5452	https://www.ncbi.nlm.nih.gov/gene/?term=5452
PJVK	PJVK	pejvakin	494513	https://www.ncbi.nlm.nih.gov/gene/?term=494513
DNAJC9-AS1	DNAJC9-AS1	DNAJC9 antisense RNA 1	414245	https://www.ncbi.nlm.nih.gov/gene/?term=414245
THAP9-AS1	THAP9-AS1	THAP9 antisense RNA 1	100499177	https://www.ncbi.nlm.nih.gov/gene/?term=100499177
LAMTOR4	LAMTOR4	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4	389541	https://www.ncbi.nlm.nih.gov/gene/?term=389541
FAM162A	FAM162A	family with sequence similarity 162 member A	26355	https://www.ncbi.nlm.nih.gov/gene/?term=26355
TTC21A	TTC21A	tetratricopeptide repeat domain 21A	199223	https://www.ncbi.nlm.nih.gov/gene/?term=199223
ATP6V1C2	ATP6V1C2	ATPase H+ transporting V1 subunit C2	245973	https://www.ncbi.nlm.nih.gov/gene/?term=245973
NOP14-AS1	NOP14-AS1	NOP14 antisense RNA 1	317648	https://www.ncbi.nlm.nih.gov/gene/?term=317648
DYNC2LI1	DYNC2LI1	dynein cytoplasmic 2 light intermediate chain 1	51626	https://www.ncbi.nlm.nih.gov/gene/?term=51626
ZNF77	ZNF77	zinc finger protein 77	58492	https://www.ncbi.nlm.nih.gov/gene/?term=58492
TMEFF1	TMEFF1	transmembrane protein with EGF like and two follistatin like domains 1	8577	https://www.ncbi.nlm.nih.gov/gene/?term=8577
SPATA7	SPATA7	spermatogenesis associated 7	55812	https://www.ncbi.nlm.nih.gov/gene/?term=55812
TRIM46	TRIM46	tripartite motif containing 46	80128	https://www.ncbi.nlm.nih.gov/gene/?term=80128
LRRC29	LRRC29	leucine rich repeat containing 29	26231	https://www.ncbi.nlm.nih.gov/gene/?term=26231
KLHDC4	KLHDC4	kelch domain containing 4	54758	https://www.ncbi.nlm.nih.gov/gene/?term=54758
SAMD13	SAMD13	sterile alpha motif domain containing 13	148418	https://www.ncbi.nlm.nih.gov/gene/?term=148418
FANCA	FANCA	FA complementation group A	2175	https://www.ncbi.nlm.nih.gov/gene/?term=2175
ARSG	ARSG	arylsulfatase G	22901	https://www.ncbi.nlm.nih.gov/gene/?term=22901
LETMD1	LETMD1	LETM1 domain containing 1	25875	https://www.ncbi.nlm.nih.gov/gene/?term=25875
SUMF2	SUMF2	sulfatase modifying factor 2	25870	https://www.ncbi.nlm.nih.gov/gene/?term=25870
SPPL2B	SPPL2B	signal peptide peptidase like 2B	56928	https://www.ncbi.nlm.nih.gov/gene/?term=56928
ANKS3	ANKS3	ankyrin repeat and sterile alpha motif domain containing 3	124401	https://www.ncbi.nlm.nih.gov/gene/?term=124401
PMS2P4	PMS2P4	PMS1 homolog 2, mismatch repair system component pseudogene 4	5382	https://www.ncbi.nlm.nih.gov/gene/?term=5382
BEND5	BEND5	BEN domain containing 5	79656	https://www.ncbi.nlm.nih.gov/gene/?term=79656
ZNF404	ZNF404	zinc finger protein 404	342908	https://www.ncbi.nlm.nih.gov/gene/?term=342908
YBEY	YBEY	ybeY metalloendoribonuclease	54059	https://www.ncbi.nlm.nih.gov/gene/?term=54059
ZNF83	ZNF83	zinc finger protein 83	55769	https://www.ncbi.nlm.nih.gov/gene/?term=55769
MECR	MECR	mitochondrial trans-2-enoyl-CoA reductase	51102	https://www.ncbi.nlm.nih.gov/gene/?term=51102
LINC00937	LINC00937	long intergenic non-protein coding RNA 937	389634	https://www.ncbi.nlm.nih.gov/gene/?term=389634
MBNL1-AS1	MBNL1-AS1	MBNL1 antisense RNA 1	401093	https://www.ncbi.nlm.nih.gov/gene/?term=401093
CEP290	CEP290	centrosomal protein 290	80184	https://www.ncbi.nlm.nih.gov/gene/?term=80184
TMEM179	TMEM179	transmembrane protein 179	388021	https://www.ncbi.nlm.nih.gov/gene/?term=388021
EMD	EMD	emerin	2010	https://www.ncbi.nlm.nih.gov/gene/?term=2010
ZNF135	ZNF135	zinc finger protein 135	7694	https://www.ncbi.nlm.nih.gov/gene/?term=7694
PLAG1	PLAG1	PLAG1 zinc finger	5324	https://www.ncbi.nlm.nih.gov/gene/?term=5324
ZNF414	ZNF414	zinc finger protein 414	84330	https://www.ncbi.nlm.nih.gov/gene/?term=84330
C4orf3	C4orf3	chromosome 4 open reading frame 3	401152	https://www.ncbi.nlm.nih.gov/gene/?term=401152
R3HCC1	R3HCC1	R3H domain and coiled-coil containing 1	203069	https://www.ncbi.nlm.nih.gov/gene/?term=203069
COLQ	COLQ	collagen like tail subunit of asymmetric acetylcholinesterase	8292	https://www.ncbi.nlm.nih.gov/gene/?term=8292
CDPF1	CDPF1	cysteine rich DPF motif domain containing 1	150383	https://www.ncbi.nlm.nih.gov/gene/?term=150383
DNAL4	DNAL4	dynein axonemal light chain 4	10126	https://www.ncbi.nlm.nih.gov/gene/?term=10126
NDUFA3	NDUFA3	NADH:ubiquinone oxidoreductase subunit A3	4696	https://www.ncbi.nlm.nih.gov/gene/?term=4696
ADAM32	ADAM32	ADAM metallopeptidase domain 32	203102	https://www.ncbi.nlm.nih.gov/gene/?term=203102
LMF1	LMF1	lipase maturation factor 1	64788	https://www.ncbi.nlm.nih.gov/gene/?term=64788
MYCBPAP	MYCBPAP	MYCBP associated protein	84073	https://www.ncbi.nlm.nih.gov/gene/?term=84073
NDUFA13	NDUFA13	NADH:ubiquinone oxidoreductase subunit A13	51079	https://www.ncbi.nlm.nih.gov/gene/?term=51079
CRYBB2P1	CRYBB2P1	crystallin beta B2 pseudogene 1	1416	https://www.ncbi.nlm.nih.gov/gene/?term=1416
TBC1D10C	TBC1D10C	TBC1 domain family member 10C	374403	https://www.ncbi.nlm.nih.gov/gene/?term=374403
ATP5IF1	ATP5IF1	ATP synthase inhibitory factor subunit 1	93974	https://www.ncbi.nlm.nih.gov/gene/?term=93974
CES2	CES2	carboxylesterase 2	8824	https://www.ncbi.nlm.nih.gov/gene/?term=8824
KIAA1257	KIAA1257	KIAA1257	57501	https://www.ncbi.nlm.nih.gov/gene/?term=57501
CEP83	CEP83	centrosomal protein 83	51134	https://www.ncbi.nlm.nih.gov/gene/?term=51134
SLX4	SLX4	SLX4 structure-specific endonuclease subunit	84464	https://www.ncbi.nlm.nih.gov/gene/?term=84464
PEX16	PEX16	peroxisomal biogenesis factor 16	9409	https://www.ncbi.nlm.nih.gov/gene/?term=9409
TMEM86B	TMEM86B	transmembrane protein 86B	255043	https://www.ncbi.nlm.nih.gov/gene/?term=255043
C8orf44	C8orf44	chromosome 8 open reading frame 44	56260	https://www.ncbi.nlm.nih.gov/gene/?term=56260
SUB1	SUB1	SUB1 homolog, transcriptional regulator	10923	https://www.ncbi.nlm.nih.gov/gene/?term=10923
AGTPBP1	AGTPBP1	ATP/GTP binding protein 1	23287	https://www.ncbi.nlm.nih.gov/gene/?term=23287
PFDN5	PFDN5	prefoldin subunit 5	5204	https://www.ncbi.nlm.nih.gov/gene/?term=5204
DMAC1	DMAC1	distal membrane arm assembly complex 1	90871	https://www.ncbi.nlm.nih.gov/gene/?term=90871
RPARP-AS1	RPARP-AS1	RPARP antisense RNA 1	100505761	https://www.ncbi.nlm.nih.gov/gene/?term=100505761
PANO1	PANO1	proapoptotic nucleolar protein 1	101927423	https://www.ncbi.nlm.nih.gov/gene/?term=101927423
PRKCZ	PRKCZ	protein kinase C zeta	5590	https://www.ncbi.nlm.nih.gov/gene/?term=5590
LINC00327	LINC00327	long intergenic non-protein coding RNA 327	100506697	https://www.ncbi.nlm.nih.gov/gene/?term=100506697
LUC7L	LUC7L	LUC7 like	55692	https://www.ncbi.nlm.nih.gov/gene/?term=55692
ABTB1	ABTB1	ankyrin repeat and BTB domain containing 1	80325	https://www.ncbi.nlm.nih.gov/gene/?term=80325
CHCHD6	CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6	84303	https://www.ncbi.nlm.nih.gov/gene/?term=84303
CRELD2	CRELD2	cysteine rich with EGF like domains 2	79174	https://www.ncbi.nlm.nih.gov/gene/?term=79174
B9D1	B9D1	B9 domain containing 1	27077	https://www.ncbi.nlm.nih.gov/gene/?term=27077
TMEM134	TMEM134	transmembrane protein 134	80194	https://www.ncbi.nlm.nih.gov/gene/?term=80194
SYMPK	SYMPK	symplekin	8189	https://www.ncbi.nlm.nih.gov/gene/?term=8189
GSTO2	GSTO2	glutathione S-transferase omega 2	119391	https://www.ncbi.nlm.nih.gov/gene/?term=119391
IDUA	IDUA	iduronidase, alpha-L-	3425	https://www.ncbi.nlm.nih.gov/gene/?term=3425
TUBG2	TUBG2	tubulin gamma 2	27175	https://www.ncbi.nlm.nih.gov/gene/?term=27175
WDR18	WDR18	WD repeat domain 18	57418	https://www.ncbi.nlm.nih.gov/gene/?term=57418
FAM122C	FAM122C	family with sequence similarity 122C	159091	https://www.ncbi.nlm.nih.gov/gene/?term=159091
D2HGDH	D2HGDH	D-2-hydroxyglutarate dehydrogenase	728294	https://www.ncbi.nlm.nih.gov/gene/?term=728294
PPOX	PPOX	protoporphyrinogen oxidase	5498	https://www.ncbi.nlm.nih.gov/gene/?term=5498
WASH3P	WASH3P	WAS protein family homolog 3, pseudogene	374666	https://www.ncbi.nlm.nih.gov/gene/?term=374666
KCTD13	KCTD13	potassium channel tetramerization domain containing 13	253980	https://www.ncbi.nlm.nih.gov/gene/?term=253980
ANAPC2	ANAPC2	anaphase promoting complex subunit 2	29882	https://www.ncbi.nlm.nih.gov/gene/?term=29882
FIS1	FIS1	fission, mitochondrial 1	51024	https://www.ncbi.nlm.nih.gov/gene/?term=51024
REEP6	REEP6	receptor accessory protein 6	92840	https://www.ncbi.nlm.nih.gov/gene/?term=92840
SYNDIG1	SYNDIG1	synapse differentiation inducing 1	79953	https://www.ncbi.nlm.nih.gov/gene/?term=79953
NDUFV3	NDUFV3	NADH:ubiquinone oxidoreductase subunit V3	4731	https://www.ncbi.nlm.nih.gov/gene/?term=4731
THOC1	THOC1	THO complex 1	9984	https://www.ncbi.nlm.nih.gov/gene/?term=9984
DTD1	DTD1	D-tyrosyl-tRNA deacylase 1	92675	https://www.ncbi.nlm.nih.gov/gene/?term=92675
HCG25	HCG25	HLA complex group 25	414765	https://www.ncbi.nlm.nih.gov/gene/?term=414765
RPS6KL1	RPS6KL1	ribosomal protein S6 kinase like 1	83694	https://www.ncbi.nlm.nih.gov/gene/?term=83694
CENPU	CENPU	centromere protein U	79682	https://www.ncbi.nlm.nih.gov/gene/?term=79682
NRL	NRL	neural retina leucine zipper	4901	https://www.ncbi.nlm.nih.gov/gene/?term=4901
TRAPPC2L	TRAPPC2L	trafficking protein particle complex 2 like	51693	https://www.ncbi.nlm.nih.gov/gene/?term=51693
LDLRAD4	LDLRAD4	low density lipoprotein receptor class A domain containing 4	753	https://www.ncbi.nlm.nih.gov/gene/?term=753
PRR4	PRR4	proline rich 4	11272	https://www.ncbi.nlm.nih.gov/gene/?term=11272
ADCK5	ADCK5	aarF domain containing kinase 5	203054	https://www.ncbi.nlm.nih.gov/gene/?term=203054
LIN37	LIN37	lin-37 DREAM MuvB core complex component	55957	https://www.ncbi.nlm.nih.gov/gene/?term=55957
FDX2	FDX2	ferredoxin 2	112812	https://www.ncbi.nlm.nih.gov/gene/?term=112812
HNRNPA1	HNRNPA1	heterogeneous nuclear ribonucleoprotein A1	3178	https://www.ncbi.nlm.nih.gov/gene/?term=3178
TCEAL3	TCEAL3	transcription elongation factor A like 3	85012	https://www.ncbi.nlm.nih.gov/gene/?term=85012
NUP93	NUP93	nucleoporin 93	9688	https://www.ncbi.nlm.nih.gov/gene/?term=9688
EEF1AKMT2	EEF1AKMT2	EEF1A lysine methyltransferase 2	399818	https://www.ncbi.nlm.nih.gov/gene/?term=399818
TRAPPC1	TRAPPC1	trafficking protein particle complex 1	58485	https://www.ncbi.nlm.nih.gov/gene/?term=58485
CWF19L1	CWF19L1	CWF19 like cell cycle control factor 1	55280	https://www.ncbi.nlm.nih.gov/gene/?term=55280
THBS3	THBS3	thrombospondin 3	7059	https://www.ncbi.nlm.nih.gov/gene/?term=7059
PIGL	PIGL	phosphatidylinositol glycan anchor biosynthesis class L	9487	https://www.ncbi.nlm.nih.gov/gene/?term=9487
PIGH	PIGH	phosphatidylinositol glycan anchor biosynthesis class H	5283	https://www.ncbi.nlm.nih.gov/gene/?term=5283
ATF5	ATF5	activating transcription factor 5	22809	https://www.ncbi.nlm.nih.gov/gene/?term=22809
KLF3-AS1	KLF3-AS1	KLF3 antisense RNA 1	79667	https://www.ncbi.nlm.nih.gov/gene/?term=79667
ENDOV	ENDOV	endonuclease V	284131	https://www.ncbi.nlm.nih.gov/gene/?term=284131
SUGP1	SUGP1	SURP and G-patch domain containing 1	57794	https://www.ncbi.nlm.nih.gov/gene/?term=57794
PFDN2	PFDN2	prefoldin subunit 2	5202	https://www.ncbi.nlm.nih.gov/gene/?term=5202
TRMT1	TRMT1	tRNA methyltransferase 1	55621	https://www.ncbi.nlm.nih.gov/gene/?term=55621
POLD4	POLD4	DNA polymerase delta 4, accessory subunit	57804	https://www.ncbi.nlm.nih.gov/gene/?term=57804
SURF2	SURF2	surfeit 2	6835	https://www.ncbi.nlm.nih.gov/gene/?term=6835
ARHGAP33	ARHGAP33	Rho GTPase activating protein 33	115703	https://www.ncbi.nlm.nih.gov/gene/?term=115703
ANAPC4	ANAPC4	anaphase promoting complex subunit 4	29945	https://www.ncbi.nlm.nih.gov/gene/?term=29945
NTHL1	NTHL1	nth like DNA glycosylase 1	4913	https://www.ncbi.nlm.nih.gov/gene/?term=4913
HMGN1	HMGN1	high mobility group nucleosome binding domain 1	3150	https://www.ncbi.nlm.nih.gov/gene/?term=3150
NSUN6	NSUN6	NOP2/Sun RNA methyltransferase family member 6	221078	https://www.ncbi.nlm.nih.gov/gene/?term=221078
ARFGAP1	ARFGAP1	ADP ribosylation factor GTPase activating protein 1	55738	https://www.ncbi.nlm.nih.gov/gene/?term=55738
AMDHD2	AMDHD2	amidohydrolase domain containing 2	51005	https://www.ncbi.nlm.nih.gov/gene/?term=51005
PODXL2	PODXL2	podocalyxin like 2	50512	https://www.ncbi.nlm.nih.gov/gene/?term=50512
AMY2B	AMY2B	amylase, alpha 2B (pancreatic)	280	https://www.ncbi.nlm.nih.gov/gene/?term=280
CHAF1A	CHAF1A	chromatin assembly factor 1 subunit A	10036	https://www.ncbi.nlm.nih.gov/gene/?term=10036
HDAC9	HDAC9	histone deacetylase 9	9734	https://www.ncbi.nlm.nih.gov/gene/?term=9734
NDUFV1	NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1	4723	https://www.ncbi.nlm.nih.gov/gene/?term=4723
PIN1	PIN1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1	5300	https://www.ncbi.nlm.nih.gov/gene/?term=5300
C6orf48	C6orf48	chromosome 6 open reading frame 48	50854	https://www.ncbi.nlm.nih.gov/gene/?term=50854
ARF5	ARF5	ADP ribosylation factor 5	381	https://www.ncbi.nlm.nih.gov/gene/?term=381
UPF3A	UPF3A	UPF3A, regulator of nonsense mediated mRNA decay	65110	https://www.ncbi.nlm.nih.gov/gene/?term=65110
C11orf24	C11orf24	chromosome 11 open reading frame 24	53838	https://www.ncbi.nlm.nih.gov/gene/?term=53838
EDF1	EDF1	endothelial differentiation related factor 1	8721	https://www.ncbi.nlm.nih.gov/gene/?term=8721
DUS2	DUS2	dihydrouridine synthase 2	54920	https://www.ncbi.nlm.nih.gov/gene/?term=54920
PSMG3	PSMG3	proteasome assembly chaperone 3	84262	https://www.ncbi.nlm.nih.gov/gene/?term=84262
EME2	EME2	essential meiotic structure-specific endonuclease subunit 2	197342	https://www.ncbi.nlm.nih.gov/gene/?term=197342
VAMP2	VAMP2	vesicle associated membrane protein 2	6844	https://www.ncbi.nlm.nih.gov/gene/?term=6844
GAS5	GAS5	growth arrest specific 5	60674	https://www.ncbi.nlm.nih.gov/gene/?term=60674
